"","row","year","date","color"
"2065",2065,2015,20150708,"#68755B"
"2066",2066,2015,20150709,"#69755B"
"2067",2067,2015,20150710,"#899577"
"2068",2068,2015,20150711,"#89957A"
"2069",2069,2015,20150712,"#78866A"
"2070",2070,2015,20150713,"#768164"
"2071",2071,2015,20150714,"#7A866A"
"2072",2072,2015,20150715,"#7A876B"
"2073",2073,2015,20150716,"#889379"
"2074",2074,2015,20150717,"#808B70"
"2075",2075,2015,20150718,"#6D7859"
"2076",2076,2015,20150719,"#768469"
"2077",2077,2015,20150720,"#5D6C57"
"2078",2078,2015,20150721,"#8B977B"
"2079",2079,2015,20150722,"#838F70"
"2080",2080,2015,20150723,"#859173"
"2081",2081,2015,20150724,"#526050"
"2082",2082,2015,20150725,"#515F4B"
"2083",2083,2015,20150726,"#59674D"
"2084",2084,2015,20150727,"#899477"
"2085",2085,2015,20150728,"#8B967A"
"2086",2086,2015,20150729,"#858D74"
"2087",2087,2015,20150730,"#8B9275"
"2088",2088,2015,20150731,"#889177"
"2089",2089,2015,20150802,"#899174"
"2090",2090,2015,20150803,"#8E967C"
"2091",2091,2015,20150804,"#848C72"
"2092",2092,2015,20150805,"#909779"
"2093",2093,2015,20150806,"#7E866C"
"2094",2094,2015,20150807,"#606C5C"
"2095",2095,2015,20150808,"#4F5C4D"
"2096",2096,2015,20150809,"#898F75"
"2097",2097,2015,20150810,"#888F74"
"2098",2098,2015,20150811,"#6D7166"
"2099",2099,2015,20150812,"#828C71"
"2100",2100,2015,20150813,"#8B947A"
"2101",2101,2015,20150814,"#8F977D"
"2102",2102,2015,20150815,"#8F967A"
"2103",2103,2015,20150816,"#556351"
"2104",2104,2015,20150817,"#596758"
"2105",2105,2015,20150818,"#91997C"
"2106",2106,2015,20150819,"#8B9378"
"2107",2107,2015,20150820,"#90977B"
"2108",2108,2015,20150821,"#8E987C"
"2109",2109,2015,20150822,"#848E73"
"2110",2110,2015,20150823,"#899173"
"2111",2111,2015,20150824,"#8B9478"
"2112",2112,2015,20150825,"#5E6855"
"2113",2113,2015,20150826,"#959C81"
"2114",2114,2015,20150827,"#697360"
"2115",2115,2015,20150828,"#8D9378"
"2116",2116,2015,20150829,"#7E856F"
"2117",2117,2015,20150830,"#656E5A"
"2118",2118,2015,20150831,"#848B72"
"2119",2119,2015,20150901,"#7C8571"
"2120",2120,2015,20150902,"#92987D"
"2121",2121,2015,20150903,"#878C72"
"2122",2122,2015,20150904,"#767D66"
"2123",2123,2015,20150905,"#888E76"
"2124",2124,2015,20150906,"#8D9179"
"2125",2125,2015,20150907,"#8E927B"
"2126",2126,2015,20150908,"#94977F"
"2127",2127,2015,20150909,"#95977E"
"2128",2128,2015,20150910,"#636954"
"2129",2129,2015,20150911,"#8F9479"
"2130",2130,2015,20150912,"#575F4F"
"2131",2131,2015,20150913,"#757B68"
"2132",2132,2015,20150914,"#676E5A"
"2133",2133,2015,20150915,"#818671"
"2134",2134,2015,20150916,"#7F856F"
"2135",2135,2015,20150917,"#838873"
"2136",2136,2015,20150918,"#838873"
"2137",2137,2015,20150919,"#8D9077"
"2138",2138,2015,20150920,"#757A66"
"2139",2139,2015,20150921,"#797D67"
"2140",2140,2015,20150922,"#6B705F"
"2141",2141,2015,20150923,"#787B68"
"2142",2142,2015,20150924,"#7E816E"
"2143",2143,2015,20150925,"#797B67"
"2144",2144,2015,20150926,"#787B68"
"2145",2145,2015,20150927,"#757765"
"2146",2146,2015,20150928,"#777865"
"2147",2147,2015,20150929,"#8A8B74"
"2148",2148,2015,20150930,"#676B64"
"2149",2149,2015,20151001,"#6C7467"
"2150",2150,2015,20151002,"#616756"
"2151",2151,2015,20151003,"#70735D"
"2152",2152,2015,20151004,"#757A6B"
"2153",2153,2015,20151005,"#878A75"
"2154",2154,2015,20151006,"#727768"
"2155",2155,2015,20151007,"#858774"
"2156",2156,2015,20151008,"#596058"
"2157",2157,2015,20151009,"#767762"
"2158",2158,2015,20151010,"#74786B"
"2159",2159,2015,20151011,"#777A6C"
"2160",2160,2015,20151012,"#7B7D6F"
"2161",2161,2015,20151013,"#6F7265"
"2162",2162,2015,20151015,"#75776A"
"2163",2163,2015,20151016,"#7B7C6C"
"2164",2164,2015,20151017,"#646962"
"2165",2165,2015,20151018,"#747463"
"2166",2166,2015,20151019,"#7A7C6E"
"2167",2167,2015,20151020,"#888774"
"2168",2168,2015,20151021,"#747668"
"2169",2169,2015,20151022,"#727366"
"2170",2170,2015,20151023,"#767668"
"2171",2171,2015,20151024,"#767768"
"2172",2172,2015,20151025,"#78745D"
"2173",2173,2015,20151026,"#757466"
"2174",2174,2015,20151027,"#817F6F"
"2175",2175,2015,20151028,"#6B6751"
"2176",2176,2015,20151029,"#6A6753"
"2177",2177,2015,20151030,"#7D7A6C"
"2178",2178,2015,20151031,"#7E7C6D"
"2179",2179,2015,20151101,"#817F6E"
"2180",2180,2015,20151102,"#8E8A77"
"2181",2181,2015,20151103,"#8C8875"
"2182",2182,2015,20151104,"#8F8A77"
"2183",2183,2015,20151105,"#85816F"
"2184",2184,2015,20151106,"#7D7D71"
"2185",2185,2015,20151107,"#7D7C6E"
"2186",2186,2015,20151108,"#928D78"
"2187",2187,2015,20151109,"#8B8775"
"2188",2188,2015,20151110,"#6E6957"
"2189",2189,2015,20151111,"#797978"
"2190",2190,2015,20151112,"#7B7A75"
"2191",2191,2015,20151113,"#72736A"
"2192",2192,2015,20151114,"#7C7C70"
"2193",2193,2015,20151115,"#8A8776"
"2194",2194,2015,20151116,"#8F8A77"
"2195",2195,2015,20151117,"#858272"
"2196",2196,2015,20151118,"#8B8674"
"2197",2197,2015,20151119,"#74716B"
"2198",2198,2015,20151120,"#898574"
"2199",2199,2015,20151121,"#878373"
"2200",2200,2015,20151122,"#64645A"
"2201",2201,2015,20151123,"#878374"
"2202",2202,2015,20151124,"#8B8574"
"2203",2203,2015,20151125,"#8E8776"
"2204",2204,2015,20151126,"#838073"
"2205",2205,2015,20151127,"#898375"
"2206",2206,2015,20151128,"#726A58"
"2207",2207,2015,20151129,"#898273"
"2208",2208,2015,20151130,"#908A79"
"2209",2209,2015,20151201,"#746B57"
"2210",2210,2015,20151202,"#7A756A"
"2211",2211,2015,20151203,"#535757"
"2212",2212,2015,20151204,"#747570"
"2213",2213,2015,20151205,"#8D8677"
"2214",2214,2015,20151206,"#8A8475"
"2215",2215,2015,20151207,"#8D8677"
"2216",2216,2015,20151208,"#787467"
"2217",2217,2015,20151209,"#76736A"
"2218",2218,2015,20151210,"#9C927D"
"2219",2219,2015,20151211,"#968B77"
"2220",2220,2015,20151212,"#807C72"
"2221",2221,2015,20151213,"#75746F"
"2222",2222,2015,20151214,"#7C7B7B"
"2223",2223,2015,20151215,"#6F6D64"
"2224",2224,2015,20151216,"#8A8374"
"2225",2225,2015,20151217,"#78746D"
"2226",2226,2015,20151218,"#74736D"
"2227",2227,2015,20151219,"#9E947F"
"2228",2228,2015,20151220,"#878072"
"2229",2229,2015,20151221,"#838078"
"2230",2230,2015,20151222,"#7C7974"
"2231",2231,2015,20151223,"#747167"
"2232",2232,2015,20151224,"#8E8470"
"2233",2233,2015,20151225,"#78766D"
"2234",2234,2015,20151226,"#6B6C66"
"2235",2235,2015,20151227,"#716A5D"
"2236",2236,2015,20151228,"#585751"
"2237",2237,2015,20151229,"#9F9F9E"
"2238",2238,2015,20151230,"#909091"
"2239",2239,2015,20151231,"#868583"
"2240",2240,2016,20160101,"#918F8E"
"2241",2241,2016,20160102,"#878584"
"2242",2242,2016,20160103,"#848281"
"2243",2243,2016,20160104,"#817F7E"
"2244",2244,2016,20160105,"#938F8A"
"2245",2245,2016,20160106,"#98948E"
"2246",2246,2016,20160107,"#898177"
"2247",2247,2016,20160108,"#8F8B82"
"2248",2248,2016,20160109,"#7D7A76"
"2249",2249,2016,20160110,"#79756E"
"2250",2250,2016,20160111,"#999183"
"2251",2251,2016,20160112,"#908A7E"
"2252",2252,2016,20160113,"#9EA4AC"
"2253",2253,2016,20160114,"#BCBDBF"
"2254",2254,2016,20160115,"#918F8D"
"2255",2255,2016,20160116,"#858586"
"2256",2256,2016,20160117,"#857F76"
"2257",2257,2016,20160118,"#8D949D"
"2258",2258,2016,20160119,"#9F9D9A"
"2259",2259,2016,20160120,"#969390"
"2260",2260,2016,20160121,"#96938F"
"2261",2261,2016,20160122,"#848280"
"2262",2262,2016,20160123,"#828180"
"2263",2263,2016,20160124,"#9D9A98"
"2264",2264,2016,20160125,"#918D86"
"2265",2265,2016,20160126,"#878279"
"2266",2266,2016,20160127,"#8E8A85"
"2267",2267,2016,20160128,"#636565"
"2268",2268,2016,20160129,"#8A8C8E"
"2269",2269,2016,20160130,"#868078"
"2270",2270,2016,20160131,"#948C80"
"2271",2271,2016,20160201,"#7F7C74"
"2272",2272,2016,20160202,"#90887C"
"2273",2273,2016,20160203,"#7C7874"
"2274",2274,2016,20160204,"#7E7871"
"2275",2275,2016,20160205,"#9FA3A8"
"2276",2276,2016,20160206,"#9C9C9B"
